"paID","waterBuffer","landQualityMin","qualitySurface","kernelScale","metricVariant","nonProtectedPenalty","factorOrder","nameEco","paPriority","paArea","priority","scnID"
5462,0,0,"Kennedy",40,"exponential",1,2786,"TaigaShield",2,322061958.328503,7,8215
5468,0,0,"Kennedy",40,"exponential",1,2788,"TaigaShield",2,1631113213.7612,7,8216
5472,0,0,"Kennedy",40,"exponential",1,2790,"TaigaShield",2,7635850193.98625,7,8217
5473,0,0,"Kennedy",40,"exponential",1,2791,"TaigaShield",2,393137993.283228,7,8218
5557,0,0,"Kennedy",40,"exponential",1,2793,"Prairies",2,16929846.2842305,7,8219
5582,0,0,"Kennedy",40,"exponential",1,2795,"Prairies",2,98196183.2487189,7,8220
5592,0,0,"Kennedy",40,"exponential",1,2796,"Prairies",2,406453500.529985,7,8221
5655,0,0,"Kennedy",40,"exponential",1,2798,"Prairies",2,18243034.5693497,7,8222
5666,0,0,"Kennedy",40,"exponential",1,2799,"Prairies",2,177083226.766852,7,8223
5706,0,0,"Kennedy",40,"exponential",1,2800,"Prairies",2,8504824.90779724,7,8224
5710,0,0,"Kennedy",40,"exponential",1,2801,"Prairies",2,3218498.59068641,7,8225
5753,0,0,"Kennedy",40,"exponential",1,2802,"MontaneCordillera",2,395007009.114774,7,8226
5765,0,0,"Kennedy",40,"exponential",1,2803,"MontaneCordillera",2,1562991.96121907,7,8227
5791,0,0,"Kennedy",40,"exponential",1,2804,"MontaneCordillera",2,61553599.6317583,7,8228
5943,0,0,"Kennedy",40,"exponential",1,2806,"MontaneCordillera",2,3439597.2409156,7,8229
5966,0,0,"Kennedy",40,"exponential",1,2807,"MontaneCordillera",2,2570843.97365248,7,8230
6048,0,0,"Kennedy",40,"exponential",1,2808,"MontaneCordillera",2,1831527.7846675,7,8231
6061,0,0,"Kennedy",40,"exponential",1,2810,"MontaneCordillera",2,1184135.88131069,7,8232
6095,0,0,"Kennedy",40,"exponential",1,2812,"BorealPlains",2,18552930.7709648,7,8233
6097,0,0,"Kennedy",40,"exponential",1,2813,"BorealPlains",2,12977155.1113708,7,8234
6112,0,0,"Kennedy",40,"exponential",1,2814,"BorealPlains",2,37066805.4155231,7,8235
6128,0,0,"Kennedy",40,"exponential",1,2815,"BorealPlains",2,57253354.02807,7,8236
6244,0,0,"Kennedy",40,"exponential",1,2819,"BorealPlains",2,111127482.124188,7,8237
6282,0,0,"Kennedy",40,"exponential",1,2820,"BorealPlains",2,899726942.1395,7,8238
6347,0,0,"Kennedy",40,"exponential",1,2821,"BorealPlains",2,1800233.32231662,7,8239
6383,0,0,"Kennedy",40,"exponential",1,2823,"MixedWoodPlains",2,7903279.12826236,7,8240
6458,0,0,"Kennedy",40,"exponential",1,2824,"MixedWoodPlains",2,18735385.5384617,7,8241
6465,0,0,"Kennedy",40,"exponential",1,2825,"MixedWoodPlains",2,4534440.18621595,7,8242
6570,0,0,"Kennedy",40,"exponential",1,2827,"MixedWoodPlains",2,12969423.4431555,7,8243
6604,0,0,"Kennedy",40,"exponential",1,2828,"MixedWoodPlains",2,2020181.81944764,7,8244
6657,0,0,"Kennedy",40,"exponential",1,2830,"MixedWoodPlains",2,1453656.87188418,7,8245
6701,0,0,"Kennedy",40,"exponential",1,2831,"MixedWoodPlains",2,1741335.17866715,7,8246
1000,0,100,"Kennedy",40,"exponential",1,2832,"HudsonPlains",2,1161540174.27311,7,8247
1006,0,100,"Kennedy",40,"exponential",1,2833,"HudsonPlains",2,1339093516.82043,7,8248
1010,0,100,"Kennedy",40,"exponential",1,2835,"HudsonPlains",2,254099442.838707,7,8249
1011,0,100,"Kennedy",40,"exponential",1,2836,"HudsonPlains",2,68971423.92211,7,8250
1016,0,100,"Kennedy",40,"exponential",1,2837,"HudsonPlains",2,1077842547.66938,7,8251
1021,0,100,"Kennedy",40,"exponential",1,2840,"HudsonPlains",2,191294218.46527,7,8252
1023,0,100,"Kennedy",40,"exponential",1,2841,"HudsonPlains",2,164722707.185768,7,8253
1032,0,100,"Kennedy",40,"exponential",1,2843,"SouthernArctic",2,414760788.212914,7,8254
1033,0,100,"Kennedy",40,"exponential",1,2844,"SouthernArctic",2,9695838018.84025,7,8255
1036,0,100,"Kennedy",40,"exponential",1,2845,"SouthernArctic",2,286629596.850168,7,8256
1042,0,100,"Kennedy",40,"exponential",1,2847,"SouthernArctic",2,133467109.742787,7,8257
1047,0,100,"Kennedy",40,"exponential",1,2849,"SouthernArctic",2,3868662413.78,7,8258
1048,0,100,"Kennedy",40,"exponential",1,2850,"SouthernArctic",2,190884996.466576,7,8259
1051,0,100,"Kennedy",40,"exponential",1,2851,"SouthernArctic",2,811626282.11484,7,8260
1416,0,100,"Kennedy",40,"exponential",1,2852,"BorealShield",2,47923574.4780236,7,8261
2401,0,100,"Kennedy",40,"exponential",1,2854,"BorealShield",2,2004196.33420272,7,8262
3115,0,100,"Kennedy",40,"exponential",1,2855,"BorealShield",2,2472394.60186772,7,8263
3331,0,100,"Kennedy",40,"exponential",1,2857,"BorealShield",2,1299245.11083464,7,8264
3368,0,100,"Kennedy",40,"exponential",1,2858,"BorealShield",2,102728733.082227,7,8265
3388,0,100,"Kennedy",40,"exponential",1,2859,"BorealShield",2,1762643.4458769,7,8266
3908,0,100,"Kennedy",40,"exponential",1,2860,"BorealShield",2,1031829.74271823,7,8267
4345,0,100,"Kennedy",40,"exponential",1,2863,"AtlanticMaritime",2,86275625.9584837,7,8268
4490,0,100,"Kennedy",40,"exponential",1,2865,"AtlanticMaritime",2,4801569.97429797,7,8269
4655,0,100,"Kennedy",40,"exponential",1,2867,"AtlanticMaritime",2,1950065.50563364,7,8270
4676,0,100,"Kennedy",40,"exponential",1,2868,"AtlanticMaritime",2,13173183.017264,7,8271
4707,0,100,"Kennedy",40,"exponential",1,2869,"AtlanticMaritime",2,5811285.68539914,7,8272
4789,0,100,"Kennedy",40,"exponential",1,2870,"AtlanticMaritime",2,2974722.4185276,7,8273
4839,0,100,"Kennedy",40,"exponential",1,2871,"AtlanticMaritime",2,8508485.40084783,7,8274
4910,0,100,"Kennedy",40,"exponential",1,2872,"BorealCordillera",2,9659158.97212363,7,8275
4916,0,100,"Kennedy",40,"exponential",1,2873,"BorealCordillera",2,2047882643.18957,7,8276
4943,0,100,"Kennedy",40,"exponential",1,2875,"BorealCordillera",2,6663859785.72811,7,8277
4951,0,100,"Kennedy",40,"exponential",1,2877,"BorealCordillera",2,563582957.83545,7,8278
4953,0,100,"Kennedy",40,"exponential",1,2878,"BorealCordillera",2,78232224.733573,7,8279
4955,0,100,"Kennedy",40,"exponential",1,2879,"BorealCordillera",2,430674303.770189,7,8280
4982,0,100,"Kennedy",40,"exponential",1,2882,"BorealCordillera",2,2980075315.17976,7,8281
4984,0,100,"Kennedy",40,"exponential",1,2883,"TaigaPlains",2,4351152.75972636,7,8282
4995,0,100,"Kennedy",40,"exponential",1,2885,"TaigaCordillera",2,1345452148.1651,7,8283
5010,0,100,"Kennedy",40,"exponential",1,2886,"TaigaCordillera",2,434550441.303265,7,8284
5020,0,100,"Kennedy",40,"exponential",1,2888,"TaigaPlains",2,2139123.64128733,7,8285
5033,0,100,"Kennedy",40,"exponential",1,2890,"TaigaPlains",2,17924963.0637585,7,8286
5035,0,100,"Kennedy",40,"exponential",1,2891,"TaigaPlains",2,112810267.999969,7,8287
5036,0,100,"Kennedy",40,"exponential",1,2892,"TaigaPlains",2,17425864.1689697,7,8288
5038,0,100,"Kennedy",40,"exponential",1,2893,"TaigaPlains",2,167092328.346783,7,8289
5039,0,100,"Kennedy",40,"exponential",1,2894,"TaigaPlains",2,51814189.9648372,7,8290
5044,0,100,"Kennedy",40,"exponential",1,2895,"TaigaCordillera",2,56883723.1607253,7,8291
5088,0,100,"Kennedy",40,"exponential",1,2897,"PacificMaritime",2,35307088.2923894,7,8292
5166,0,100,"Kennedy",40,"exponential",1,2898,"PacificMaritime",2,80872895.5042943,7,8293
5193,0,100,"Kennedy",40,"exponential",1,2899,"PacificMaritime",2,60535445.7905663,7,8294
5238,0,100,"Kennedy",40,"exponential",1,2901,"PacificMaritime",2,2210248.49139888,7,8295
5323,0,100,"Kennedy",40,"exponential",1,2902,"PacificMaritime",2,2230830.68056081,7,8296
5383,0,100,"Kennedy",40,"exponential",1,2903,"PacificMaritime",2,127985362.34401,7,8297
5405,0,100,"Kennedy",40,"exponential",1,2905,"PacificMaritime",2,8232438.02187151,7,8298
5418,0,100,"Kennedy",40,"exponential",1,2906,"NorthernArctic",2,748618026.390739,7,8299
5420,0,100,"Kennedy",40,"exponential",1,2907,"NorthernArctic",2,44301451.6401584,7,8300
5424,0,100,"Kennedy",40,"exponential",1,2910,"NorthernArctic",2,21778688.8078423,7,8301
5425,0,100,"Kennedy",40,"exponential",1,2911,"NorthernArctic",2,9841317469.57611,7,8302
5428,0,100,"Kennedy",40,"exponential",1,2912,"NorthernArctic",2,12092672612.0828,7,8303
5429,0,100,"Kennedy",40,"exponential",1,2913,"NorthernArctic",2,240228159.52647,7,8304
5431,0,100,"Kennedy",40,"exponential",1,2915,"ArcticCordillera",2,18650522676.0269,7,8305
5434,0,100,"Kennedy",40,"exponential",1,2917,"NorthernArctic",2,214682545.001562,7,8306
5435,0,100,"Kennedy",40,"exponential",1,2918,"ArcticCordillera",2,21943041321.4639,7,8307
5440,0,100,"Kennedy",40,"exponential",1,2920,"ArcticCordillera",2,1442361973.27351,7,8308
5441,0,100,"Kennedy",40,"exponential",1,2921,"ArcticCordillera",2,9854650437.36558,7,8309
5443,0,100,"Kennedy",40,"exponential",1,2923,"ArcticCordillera",2,2833836241.44385,7,8310
5444,0,100,"Kennedy",40,"exponential",1,2924,"ArcticCordillera",2,4427546112.69744,7,8311
5448,0,100,"Kennedy",40,"exponential",1,2926,"TaigaCordillera",2,74709131.5719082,7,8312
5451,0,100,"Kennedy",40,"exponential",1,2928,"TaigaCordillera",2,33885372.6352008,7,8313
5452,0,100,"Kennedy",40,"exponential",1,2929,"TaigaCordillera",2,42854035.7547615,7,8314
5453,0,100,"Kennedy",40,"exponential",1,2930,"TaigaCordillera",2,91595877.6295236,7,8315
5455,0,100,"Kennedy",40,"exponential",1,2931,"TaigaShield",2,7946951542.00183,7,8316
5456,0,100,"Kennedy",40,"exponential",1,2932,"TaigaShield",2,282011320.50411,7,8317
5460,0,100,"Kennedy",40,"exponential",1,2934,"TaigaShield",2,1659772283.4412,7,8318
5462,0,100,"Kennedy",40,"exponential",1,2935,"TaigaShield",2,322061958.328503,7,8319
5468,0,100,"Kennedy",40,"exponential",1,2937,"TaigaShield",2,1631113213.7612,7,8320
5472,0,100,"Kennedy",40,"exponential",1,2939,"TaigaShield",2,7635850193.98625,7,8321
5473,0,100,"Kennedy",40,"exponential",1,2940,"TaigaShield",2,393137993.283228,7,8322
5557,0,100,"Kennedy",40,"exponential",1,2942,"Prairies",2,16929846.2842305,7,8323
5582,0,100,"Kennedy",40,"exponential",1,2944,"Prairies",2,98196183.2487189,7,8324
5592,0,100,"Kennedy",40,"exponential",1,2945,"Prairies",2,406453500.529985,7,8325
5655,0,100,"Kennedy",40,"exponential",1,2947,"Prairies",2,18243034.5693497,7,8326
5666,0,100,"Kennedy",40,"exponential",1,2948,"Prairies",2,177083226.766852,7,8327
5706,0,100,"Kennedy",40,"exponential",1,2949,"Prairies",2,8504824.90779724,7,8328
5710,0,100,"Kennedy",40,"exponential",1,2950,"Prairies",2,3218498.59068641,7,8329
5753,0,100,"Kennedy",40,"exponential",1,2951,"MontaneCordillera",2,395007009.114774,7,8330
5765,0,100,"Kennedy",40,"exponential",1,2952,"MontaneCordillera",2,1562991.96121907,7,8331
5791,0,100,"Kennedy",40,"exponential",1,2953,"MontaneCordillera",2,61553599.6317583,7,8332
5943,0,100,"Kennedy",40,"exponential",1,2955,"MontaneCordillera",2,3439597.2409156,7,8333
5966,0,100,"Kennedy",40,"exponential",1,2956,"MontaneCordillera",2,2570843.97365248,7,8334
6048,0,100,"Kennedy",40,"exponential",1,2957,"MontaneCordillera",2,1831527.7846675,7,8335
6061,0,100,"Kennedy",40,"exponential",1,2959,"MontaneCordillera",2,1184135.88131069,7,8336
6095,0,100,"Kennedy",40,"exponential",1,2961,"BorealPlains",2,18552930.7709648,7,8337
6097,0,100,"Kennedy",40,"exponential",1,2962,"BorealPlains",2,12977155.1113708,7,8338
6112,0,100,"Kennedy",40,"exponential",1,2963,"BorealPlains",2,37066805.4155231,7,8339
6128,0,100,"Kennedy",40,"exponential",1,2964,"BorealPlains",2,57253354.02807,7,8340
6244,0,100,"Kennedy",40,"exponential",1,2968,"BorealPlains",2,111127482.124188,7,8341
6282,0,100,"Kennedy",40,"exponential",1,2969,"BorealPlains",2,899726942.1395,7,8342
6347,0,100,"Kennedy",40,"exponential",1,2970,"BorealPlains",2,1800233.32231662,7,8343
6383,0,100,"Kennedy",40,"exponential",1,2972,"MixedWoodPlains",2,7903279.12826236,7,8344
6458,0,100,"Kennedy",40,"exponential",1,2973,"MixedWoodPlains",2,18735385.5384617,7,8345
6465,0,100,"Kennedy",40,"exponential",1,2974,"MixedWoodPlains",2,4534440.18621595,7,8346
6570,0,100,"Kennedy",40,"exponential",1,2976,"MixedWoodPlains",2,12969423.4431555,7,8347
6604,0,100,"Kennedy",40,"exponential",1,2977,"MixedWoodPlains",2,2020181.81944764,7,8348
6657,0,100,"Kennedy",40,"exponential",1,2979,"MixedWoodPlains",2,1453656.87188418,7,8349
6701,0,100,"Kennedy",40,"exponential",1,2980,"MixedWoodPlains",2,1741335.17866715,7,8350
1000,0,0,"Kennedy",10,"uniform",1,3577,"HudsonPlains",2,1161540174.27311,7,8351
1006,0,0,"Kennedy",10,"uniform",1,3578,"HudsonPlains",2,1339093516.82043,7,8352
1010,0,0,"Kennedy",10,"uniform",1,3580,"HudsonPlains",2,254099442.838707,7,8353
1011,0,0,"Kennedy",10,"uniform",1,3581,"HudsonPlains",2,68971423.92211,7,8354
1016,0,0,"Kennedy",10,"uniform",1,3582,"HudsonPlains",2,1077842547.66938,7,8355
1021,0,0,"Kennedy",10,"uniform",1,3585,"HudsonPlains",2,191294218.46527,7,8356
1023,0,0,"Kennedy",10,"uniform",1,3586,"HudsonPlains",2,164722707.185768,7,8357
1032,0,0,"Kennedy",10,"uniform",1,3588,"SouthernArctic",2,414760788.212914,7,8358
1033,0,0,"Kennedy",10,"uniform",1,3589,"SouthernArctic",2,9695838018.84025,7,8359
1036,0,0,"Kennedy",10,"uniform",1,3590,"SouthernArctic",2,286629596.850168,7,8360
1042,0,0,"Kennedy",10,"uniform",1,3592,"SouthernArctic",2,133467109.742787,7,8361
1047,0,0,"Kennedy",10,"uniform",1,3594,"SouthernArctic",2,3868662413.78,7,8362
1048,0,0,"Kennedy",10,"uniform",1,3595,"SouthernArctic",2,190884996.466576,7,8363
1051,0,0,"Kennedy",10,"uniform",1,3596,"SouthernArctic",2,811626282.11484,7,8364
1416,0,0,"Kennedy",10,"uniform",1,3597,"BorealShield",2,47923574.4780236,7,8365
2401,0,0,"Kennedy",10,"uniform",1,3599,"BorealShield",2,2004196.33420272,7,8366
3115,0,0,"Kennedy",10,"uniform",1,3600,"BorealShield",2,2472394.60186772,7,8367
3331,0,0,"Kennedy",10,"uniform",1,3602,"BorealShield",2,1299245.11083464,7,8368
3368,0,0,"Kennedy",10,"uniform",1,3603,"BorealShield",2,102728733.082227,7,8369
3388,0,0,"Kennedy",10,"uniform",1,3604,"BorealShield",2,1762643.4458769,7,8370
3908,0,0,"Kennedy",10,"uniform",1,3605,"BorealShield",2,1031829.74271823,7,8371
4345,0,0,"Kennedy",10,"uniform",1,3608,"AtlanticMaritime",2,86275625.9584837,7,8372
4490,0,0,"Kennedy",10,"uniform",1,3610,"AtlanticMaritime",2,4801569.97429797,7,8373
4655,0,0,"Kennedy",10,"uniform",1,3612,"AtlanticMaritime",2,1950065.50563364,7,8374
4676,0,0,"Kennedy",10,"uniform",1,3613,"AtlanticMaritime",2,13173183.017264,7,8375
4707,0,0,"Kennedy",10,"uniform",1,3614,"AtlanticMaritime",2,5811285.68539914,7,8376
4789,0,0,"Kennedy",10,"uniform",1,3615,"AtlanticMaritime",2,2974722.4185276,7,8377
4839,0,0,"Kennedy",10,"uniform",1,3616,"AtlanticMaritime",2,8508485.40084783,7,8378
4910,0,0,"Kennedy",10,"uniform",1,3617,"BorealCordillera",2,9659158.97212363,7,8379
4916,0,0,"Kennedy",10,"uniform",1,3618,"BorealCordillera",2,2047882643.18957,7,8380
4943,0,0,"Kennedy",10,"uniform",1,3620,"BorealCordillera",2,6663859785.72811,7,8381
4951,0,0,"Kennedy",10,"uniform",1,3622,"BorealCordillera",2,563582957.83545,7,8382
4953,0,0,"Kennedy",10,"uniform",1,3623,"BorealCordillera",2,78232224.733573,7,8383
4955,0,0,"Kennedy",10,"uniform",1,3624,"BorealCordillera",2,430674303.770189,7,8384
4982,0,0,"Kennedy",10,"uniform",1,3627,"BorealCordillera",2,2980075315.17976,7,8385
4984,0,0,"Kennedy",10,"uniform",1,3628,"TaigaPlains",2,4351152.75972636,7,8386
4995,0,0,"Kennedy",10,"uniform",1,3630,"TaigaCordillera",2,1345452148.1651,7,8387
5010,0,0,"Kennedy",10,"uniform",1,3631,"TaigaCordillera",2,434550441.303265,7,8388
5020,0,0,"Kennedy",10,"uniform",1,3633,"TaigaPlains",2,2139123.64128733,7,8389
5033,0,0,"Kennedy",10,"uniform",1,3635,"TaigaPlains",2,17924963.0637585,7,8390
5035,0,0,"Kennedy",10,"uniform",1,3636,"TaigaPlains",2,112810267.999969,7,8391
5036,0,0,"Kennedy",10,"uniform",1,3637,"TaigaPlains",2,17425864.1689697,7,8392
5038,0,0,"Kennedy",10,"uniform",1,3638,"TaigaPlains",2,167092328.346783,7,8393
5039,0,0,"Kennedy",10,"uniform",1,3639,"TaigaPlains",2,51814189.9648372,7,8394
5044,0,0,"Kennedy",10,"uniform",1,3640,"TaigaCordillera",2,56883723.1607253,7,8395
5088,0,0,"Kennedy",10,"uniform",1,3642,"PacificMaritime",2,35307088.2923894,7,8396
5166,0,0,"Kennedy",10,"uniform",1,3643,"PacificMaritime",2,80872895.5042943,7,8397
5193,0,0,"Kennedy",10,"uniform",1,3644,"PacificMaritime",2,60535445.7905663,7,8398
5238,0,0,"Kennedy",10,"uniform",1,3646,"PacificMaritime",2,2210248.49139888,7,8399
5323,0,0,"Kennedy",10,"uniform",1,3647,"PacificMaritime",2,2230830.68056081,7,8400
5383,0,0,"Kennedy",10,"uniform",1,3648,"PacificMaritime",2,127985362.34401,7,8401
5405,0,0,"Kennedy",10,"uniform",1,3650,"PacificMaritime",2,8232438.02187151,7,8402
5418,0,0,"Kennedy",10,"uniform",1,3651,"NorthernArctic",2,748618026.390739,7,8403
5420,0,0,"Kennedy",10,"uniform",1,3652,"NorthernArctic",2,44301451.6401584,7,8404
5424,0,0,"Kennedy",10,"uniform",1,3655,"NorthernArctic",2,21778688.8078423,7,8405
5425,0,0,"Kennedy",10,"uniform",1,3656,"NorthernArctic",2,9841317469.57611,7,8406
5428,0,0,"Kennedy",10,"uniform",1,3657,"NorthernArctic",2,12092672612.0828,7,8407
5429,0,0,"Kennedy",10,"uniform",1,3658,"NorthernArctic",2,240228159.52647,7,8408
5431,0,0,"Kennedy",10,"uniform",1,3660,"ArcticCordillera",2,18650522676.0269,7,8409
5434,0,0,"Kennedy",10,"uniform",1,3662,"NorthernArctic",2,214682545.001562,7,8410
5435,0,0,"Kennedy",10,"uniform",1,3663,"ArcticCordillera",2,21943041321.4639,7,8411
5440,0,0,"Kennedy",10,"uniform",1,3665,"ArcticCordillera",2,1442361973.27351,7,8412
5441,0,0,"Kennedy",10,"uniform",1,3666,"ArcticCordillera",2,9854650437.36558,7,8413
5443,0,0,"Kennedy",10,"uniform",1,3668,"ArcticCordillera",2,2833836241.44385,7,8414
5444,0,0,"Kennedy",10,"uniform",1,3669,"ArcticCordillera",2,4427546112.69744,7,8415
5448,0,0,"Kennedy",10,"uniform",1,3671,"TaigaCordillera",2,74709131.5719082,7,8416
5451,0,0,"Kennedy",10,"uniform",1,3673,"TaigaCordillera",2,33885372.6352008,7,8417
5452,0,0,"Kennedy",10,"uniform",1,3674,"TaigaCordillera",2,42854035.7547615,7,8418
5453,0,0,"Kennedy",10,"uniform",1,3675,"TaigaCordillera",2,91595877.6295236,7,8419
5455,0,0,"Kennedy",10,"uniform",1,3676,"TaigaShield",2,7946951542.00183,7,8420
5456,0,0,"Kennedy",10,"uniform",1,3677,"TaigaShield",2,282011320.50411,7,8421
5460,0,0,"Kennedy",10,"uniform",1,3679,"TaigaShield",2,1659772283.4412,7,8422
5462,0,0,"Kennedy",10,"uniform",1,3680,"TaigaShield",2,322061958.328503,7,8423
5468,0,0,"Kennedy",10,"uniform",1,3682,"TaigaShield",2,1631113213.7612,7,8424
5472,0,0,"Kennedy",10,"uniform",1,3684,"TaigaShield",2,7635850193.98625,7,8425
5473,0,0,"Kennedy",10,"uniform",1,3685,"TaigaShield",2,393137993.283228,7,8426
5557,0,0,"Kennedy",10,"uniform",1,3687,"Prairies",2,16929846.2842305,7,8427
5582,0,0,"Kennedy",10,"uniform",1,3689,"Prairies",2,98196183.2487189,7,8428
5592,0,0,"Kennedy",10,"uniform",1,3690,"Prairies",2,406453500.529985,7,8429
5655,0,0,"Kennedy",10,"uniform",1,3692,"Prairies",2,18243034.5693497,7,8430
5666,0,0,"Kennedy",10,"uniform",1,3693,"Prairies",2,177083226.766852,7,8431
5706,0,0,"Kennedy",10,"uniform",1,3694,"Prairies",2,8504824.90779724,7,8432
5710,0,0,"Kennedy",10,"uniform",1,3695,"Prairies",2,3218498.59068641,7,8433
5753,0,0,"Kennedy",10,"uniform",1,3696,"MontaneCordillera",2,395007009.114774,7,8434
5765,0,0,"Kennedy",10,"uniform",1,3697,"MontaneCordillera",2,1562991.96121907,7,8435
5791,0,0,"Kennedy",10,"uniform",1,3698,"MontaneCordillera",2,61553599.6317583,7,8436
5943,0,0,"Kennedy",10,"uniform",1,3700,"MontaneCordillera",2,3439597.2409156,7,8437
5966,0,0,"Kennedy",10,"uniform",1,3701,"MontaneCordillera",2,2570843.97365248,7,8438
6048,0,0,"Kennedy",10,"uniform",1,3702,"MontaneCordillera",2,1831527.7846675,7,8439
6061,0,0,"Kennedy",10,"uniform",1,3704,"MontaneCordillera",2,1184135.88131069,7,8440
6095,0,0,"Kennedy",10,"uniform",1,3706,"BorealPlains",2,18552930.7709648,7,8441
6097,0,0,"Kennedy",10,"uniform",1,3707,"BorealPlains",2,12977155.1113708,7,8442
6112,0,0,"Kennedy",10,"uniform",1,3708,"BorealPlains",2,37066805.4155231,7,8443
6128,0,0,"Kennedy",10,"uniform",1,3709,"BorealPlains",2,57253354.02807,7,8444
6244,0,0,"Kennedy",10,"uniform",1,3713,"BorealPlains",2,111127482.124188,7,8445
6282,0,0,"Kennedy",10,"uniform",1,3714,"BorealPlains",2,899726942.1395,7,8446
6347,0,0,"Kennedy",10,"uniform",1,3715,"BorealPlains",2,1800233.32231662,7,8447
6383,0,0,"Kennedy",10,"uniform",1,3717,"MixedWoodPlains",2,7903279.12826236,7,8448
6458,0,0,"Kennedy",10,"uniform",1,3718,"MixedWoodPlains",2,18735385.5384617,7,8449
6465,0,0,"Kennedy",10,"uniform",1,3719,"MixedWoodPlains",2,4534440.18621595,7,8450
6570,0,0,"Kennedy",10,"uniform",1,3721,"MixedWoodPlains",2,12969423.4431555,7,8451
6604,0,0,"Kennedy",10,"uniform",1,3722,"MixedWoodPlains",2,2020181.81944764,7,8452
6657,0,0,"Kennedy",10,"uniform",1,3724,"MixedWoodPlains",2,1453656.87188418,7,8453
6701,0,0,"Kennedy",10,"uniform",1,3725,"MixedWoodPlains",2,1741335.17866715,7,8454
1000,0,100,"Kennedy",10,"uniform",1,3726,"HudsonPlains",2,1161540174.27311,7,8455
1006,0,100,"Kennedy",10,"uniform",1,3727,"HudsonPlains",2,1339093516.82043,7,8456
1010,0,100,"Kennedy",10,"uniform",1,3729,"HudsonPlains",2,254099442.838707,7,8457
1011,0,100,"Kennedy",10,"uniform",1,3730,"HudsonPlains",2,68971423.92211,7,8458
1016,0,100,"Kennedy",10,"uniform",1,3731,"HudsonPlains",2,1077842547.66938,7,8459
1021,0,100,"Kennedy",10,"uniform",1,3734,"HudsonPlains",2,191294218.46527,7,8460
1023,0,100,"Kennedy",10,"uniform",1,3735,"HudsonPlains",2,164722707.185768,7,8461
1032,0,100,"Kennedy",10,"uniform",1,3737,"SouthernArctic",2,414760788.212914,7,8462
1033,0,100,"Kennedy",10,"uniform",1,3738,"SouthernArctic",2,9695838018.84025,7,8463
1036,0,100,"Kennedy",10,"uniform",1,3739,"SouthernArctic",2,286629596.850168,7,8464
1042,0,100,"Kennedy",10,"uniform",1,3741,"SouthernArctic",2,133467109.742787,7,8465
1047,0,100,"Kennedy",10,"uniform",1,3743,"SouthernArctic",2,3868662413.78,7,8466
1048,0,100,"Kennedy",10,"uniform",1,3744,"SouthernArctic",2,190884996.466576,7,8467
1051,0,100,"Kennedy",10,"uniform",1,3745,"SouthernArctic",2,811626282.11484,7,8468
1416,0,100,"Kennedy",10,"uniform",1,3746,"BorealShield",2,47923574.4780236,7,8469
2401,0,100,"Kennedy",10,"uniform",1,3748,"BorealShield",2,2004196.33420272,7,8470
3115,0,100,"Kennedy",10,"uniform",1,3749,"BorealShield",2,2472394.60186772,7,8471
3331,0,100,"Kennedy",10,"uniform",1,3751,"BorealShield",2,1299245.11083464,7,8472
3368,0,100,"Kennedy",10,"uniform",1,3752,"BorealShield",2,102728733.082227,7,8473
3388,0,100,"Kennedy",10,"uniform",1,3753,"BorealShield",2,1762643.4458769,7,8474
3908,0,100,"Kennedy",10,"uniform",1,3754,"BorealShield",2,1031829.74271823,7,8475
4345,0,100,"Kennedy",10,"uniform",1,3757,"AtlanticMaritime",2,86275625.9584837,7,8476
4490,0,100,"Kennedy",10,"uniform",1,3759,"AtlanticMaritime",2,4801569.97429797,7,8477
4655,0,100,"Kennedy",10,"uniform",1,3761,"AtlanticMaritime",2,1950065.50563364,7,8478
4676,0,100,"Kennedy",10,"uniform",1,3762,"AtlanticMaritime",2,13173183.017264,7,8479
4707,0,100,"Kennedy",10,"uniform",1,3763,"AtlanticMaritime",2,5811285.68539914,7,8480
4789,0,100,"Kennedy",10,"uniform",1,3764,"AtlanticMaritime",2,2974722.4185276,7,8481
4839,0,100,"Kennedy",10,"uniform",1,3765,"AtlanticMaritime",2,8508485.40084783,7,8482
4910,0,100,"Kennedy",10,"uniform",1,3766,"BorealCordillera",2,9659158.97212363,7,8483
4916,0,100,"Kennedy",10,"uniform",1,3767,"BorealCordillera",2,2047882643.18957,7,8484
4943,0,100,"Kennedy",10,"uniform",1,3769,"BorealCordillera",2,6663859785.72811,7,8485
4951,0,100,"Kennedy",10,"uniform",1,3771,"BorealCordillera",2,563582957.83545,7,8486
4953,0,100,"Kennedy",10,"uniform",1,3772,"BorealCordillera",2,78232224.733573,7,8487
4955,0,100,"Kennedy",10,"uniform",1,3773,"BorealCordillera",2,430674303.770189,7,8488
4982,0,100,"Kennedy",10,"uniform",1,3776,"BorealCordillera",2,2980075315.17976,7,8489
4984,0,100,"Kennedy",10,"uniform",1,3777,"TaigaPlains",2,4351152.75972636,7,8490
4995,0,100,"Kennedy",10,"uniform",1,3779,"TaigaCordillera",2,1345452148.1651,7,8491
5010,0,100,"Kennedy",10,"uniform",1,3780,"TaigaCordillera",2,434550441.303265,7,8492
5020,0,100,"Kennedy",10,"uniform",1,3782,"TaigaPlains",2,2139123.64128733,7,8493
5033,0,100,"Kennedy",10,"uniform",1,3784,"TaigaPlains",2,17924963.0637585,7,8494
